date,namespace,cpu_used
2024-03-26,gamma,153.0391928693467
2024-03-27,gamma,318.5049797646982
2024-03-28,gamma,162.95894977993225
2024-03-29,gamma,287.214666269339
2024-03-30,gamma,221.90818226091955
2024-03-31,gamma,226.6941498805353
2024-04-01,gamma,238.23962586308915
2024-04-02,gamma,305.32311226240256
2024-04-03,gamma,233.5124914171923
2024-04-04,gamma,333.1747626475701
2024-04-05,gamma,251.1318463934674
2024-04-06,gamma,167.08830007748966
2024-04-07,gamma,345.9399606210268
2024-04-08,gamma,221.4395811481765
2024-04-09,gamma,258.19171989981567
2024-04-10,gamma,321.3609708054754
2024-04-11,gamma,233.114039287178
2024-04-12,gamma,164.1464140366789
2024-04-13,gamma,243.4802617532034
2024-04-14,gamma,386.11214567357587
2024-04-15,gamma,310.43359932463954
2024-04-16,gamma,317.86978716680176
2024-04-17,gamma,308.07053840940995
2024-04-18,gamma,199.7480347398592
2024-04-19,gamma,254.58346602557003
2024-04-20,gamma,337.73494959082956
2024-04-21,gamma,175.3432243882898
2024-04-22,gamma,219.46319402242807
2024-04-23,gamma,219.0797771164634
2024-04-24,gamma,258.0047318986265
2024-04-25,gamma,395.09218523554625
2024-04-26,gamma,166.8756366709555
2024-04-27,gamma,279.6752485951488
2024-04-28,gamma,194.8411705030526
2024-04-29,gamma,392.669136352436
2024-04-30,gamma,178.32587618186605
2024-05-01,gamma,250.90025059039783
2024-05-02,gamma,334.47124620865156
2024-05-03,gamma,326.1386070068613
2024-05-04,gamma,255.68215922348307
2024-05-05,gamma,236.63104198817956
2024-05-06,gamma,249.40309463821762
2024-05-07,gamma,216.06906578965982
2024-05-08,gamma,201.33323467669996
2024-05-09,gamma,270.7599243897225
2024-05-10,gamma,217.13343901690183
2024-05-11,gamma,221.86541622431253
2024-05-12,gamma,314.1890158686393
2024-05-13,gamma,392.134332924973
2024-05-14,gamma,300.90930013984377
2024-05-15,gamma,169.24486676624156
2024-05-16,gamma,168.89590346351673
2024-05-17,gamma,387.8558052113915
2024-05-18,gamma,224.3226975768334
2024-05-19,gamma,173.01674652061885
2024-05-20,gamma,299.7611467875954
2024-05-21,gamma,305.91219457256653
2024-05-22,gamma,312.12620502967206
2024-05-23,gamma,216.85050696438532
2024-05-24,gamma,153.77767105361875
2024-05-25,gamma,391.253842363618
2024-05-26,gamma,212.72326142277564
2024-05-27,gamma,319.00657201313686
2024-05-28,gamma,326.6574674696774
2024-05-29,gamma,302.5018542698714
2024-05-30,gamma,228.22684855341205
2024-05-31,gamma,217.77406344101644
2024-06-01,gamma,299.41707067567575
2024-06-02,gamma,366.52390840292287
2024-06-03,gamma,386.6834322308489
2024-06-04,gamma,176.4764511009394
2024-06-05,gamma,188.70715314942996
2024-06-06,gamma,386.1840646957699
2024-06-07,gamma,334.1338070836981
2024-06-08,gamma,370.74845620744327
2024-06-09,gamma,200.65815853383577
2024-06-10,gamma,296.8964677773505
2024-06-11,gamma,325.28489860436844
2024-06-12,gamma,320.0279713617432
2024-06-13,gamma,252.03792271667453
2024-06-14,gamma,153.8487229228271
2024-06-15,gamma,295.7315142010658
2024-06-16,gamma,213.27538479490218
2024-06-17,gamma,262.56356153572256
2024-06-18,gamma,389.39525377095435
2024-06-19,gamma,249.75882941060868
2024-06-20,gamma,359.9504016661067
2024-06-21,gamma,197.1351514373128
2024-06-22,gamma,318.1151245062572
2024-06-23,gamma,394.25173860973587
2024-06-24,gamma,175.4732752182342
2024-06-25,gamma,152.079985556798
2024-06-26,gamma,258.3956981581536
2024-06-27,gamma,173.1563707628418
2024-06-28,gamma,337.0960874190579
2024-06-29,gamma,378.63716596213976
2024-06-30,gamma,258.5052431771897
2024-07-01,gamma,214.67791053886026
2024-07-02,gamma,258.60082975165244
2024-07-03,gamma,330.86195446250025
2024-07-04,gamma,152.26354039509275
2024-07-05,gamma,297.3634973711743
2024-07-06,gamma,303.32292122184475
2024-07-07,gamma,309.4220617239839
2024-07-08,gamma,210.5055199952193
2024-07-09,gamma,328.5131808445317
2024-07-10,gamma,172.8478715829441
2024-07-11,gamma,199.8175841167002
2024-07-12,gamma,369.36751166362046
2024-07-13,gamma,334.6807876816416
2024-07-14,gamma,153.4363885028363
2024-07-15,gamma,212.09406509245005
2024-07-16,gamma,203.60162074829114
2024-07-17,gamma,217.70158200924314
2024-07-18,gamma,211.8899425699716
2024-07-19,gamma,165.63157393571143
2024-07-20,gamma,264.7351291492051
2024-07-21,gamma,333.18336869654127
2024-07-22,gamma,301.6829311793591
2024-07-23,gamma,318.21791714951996
2024-07-24,gamma,170.28729463405978
2024-07-25,gamma,387.8726775441968
2024-07-26,gamma,359.6229584607562
2024-07-27,gamma,351.2725796239157
2024-07-28,gamma,355.74595126044187
2024-07-29,gamma,383.17762703319033
2024-07-30,gamma,286.06349152842444
2024-07-31,gamma,200.07050446690647
2024-08-01,gamma,304.19590196313527
2024-08-02,gamma,335.7203734169848
2024-08-03,gamma,334.4793483385064
2024-08-04,gamma,280.36225604172
2024-08-05,gamma,167.11467983339452
2024-08-06,gamma,242.77823460753194
2024-08-07,gamma,380.19165211583936
2024-08-08,gamma,296.1122274393565
2024-08-09,gamma,284.58298581392836
2024-08-10,gamma,217.21337859554836
2024-08-11,gamma,242.11222997914473
2024-08-12,gamma,373.8365222882923
2024-08-13,gamma,316.6157618817089
2024-08-14,gamma,346.84675668808325
2024-08-15,gamma,263.5863557669138
2024-08-16,gamma,307.56180486403946
2024-08-17,gamma,212.0959021858019
2024-08-18,gamma,326.3652075708716
2024-08-19,gamma,256.90033342583433
2024-08-20,gamma,260.6363787036864
2024-08-21,gamma,312.33058114422045
2024-08-22,gamma,384.0701553672317
2024-08-23,gamma,166.00158665215523
2024-08-24,gamma,356.1858093367519
2024-08-25,gamma,223.09577760304828
2024-08-26,gamma,260.97986362659447
2024-08-27,gamma,155.47833219375224
2024-08-28,gamma,225.26151945857828
2024-08-29,gamma,275.65781065753265
2024-08-30,gamma,164.04401933685975
2024-08-31,gamma,272.7739323457913
2024-09-01,gamma,381.77765721460685
2024-09-02,gamma,176.3483045269513
2024-09-03,gamma,341.1101820188761
2024-09-04,gamma,252.41776334399816
2024-09-05,gamma,313.7934286310845
2024-09-06,gamma,215.05914949630733
2024-09-07,gamma,189.87306563533957
2024-09-08,gamma,190.11565356780662
2024-09-09,gamma,167.62298641078615
2024-09-10,gamma,196.41167622531077
2024-09-11,gamma,316.05484624724204
2024-09-12,gamma,370.42265296087703
2024-09-13,gamma,353.5314213977905
2024-09-14,gamma,321.28357746862105
2024-09-15,gamma,177.60796585277566
2024-09-16,gamma,222.29686157398746
2024-09-17,gamma,227.45171883061724
2024-09-18,gamma,212.4892365994053
2024-09-19,gamma,278.7514149274308
2024-09-20,gamma,283.8884537199182
2024-09-21,gamma,239.22149379277755
2024-09-22,gamma,238.44728968410902
2024-09-23,gamma,357.13889947652035
2024-09-24,gamma,347.3232120799214
2024-09-25,gamma,226.94895792018642
2024-09-26,gamma,378.44711096831486
2024-09-27,gamma,388.2037542506265
2024-09-28,gamma,231.6856355075102
2024-09-29,gamma,238.60623719826373
2024-09-30,gamma,276.4085383554897
2024-10-01,gamma,385.28020313341835
2024-10-02,gamma,369.07985828557787
2024-10-03,gamma,175.64199064589747
2024-10-04,gamma,248.18268581785406
2024-10-05,gamma,288.342797437443
2024-10-06,gamma,275.783118137885
2024-10-07,gamma,198.46576698422317
2024-10-08,gamma,364.70419279203867
2024-10-09,gamma,319.2351957492093
2024-10-10,gamma,359.47709371295093
2024-10-11,gamma,364.69106983736805
2024-10-12,gamma,337.0889634164349
2024-10-13,gamma,259.80265031242936
2024-10-14,gamma,302.6366887538561
2024-10-15,gamma,190.0913515299358
2024-10-16,gamma,318.41135436872696
2024-10-17,gamma,194.8133139348202
2024-10-18,gamma,323.48739762753917
2024-10-19,gamma,207.39954018849215
2024-10-20,gamma,179.387825037555
2024-10-21,gamma,191.32112253573936
2024-10-22,gamma,150.49803380476757
2024-10-23,gamma,329.68490446338257
2024-10-24,gamma,333.1002622645948
2024-10-25,gamma,278.73333747831487
2024-10-26,gamma,190.34070026384592
2024-10-27,gamma,170.88858437767243
2024-10-28,gamma,154.78224160932174
2024-10-29,gamma,191.43704424130516
2024-10-30,gamma,372.7138837457867
2024-10-31,gamma,210.38421042542043
2024-11-01,gamma,238.56783180430392
2024-11-02,gamma,176.3363711203333
2024-11-03,gamma,205.59032618704256
2024-11-04,gamma,279.8061426950513
2024-11-05,gamma,301.93817077391316
2024-11-06,gamma,211.33807854155276
2024-11-07,gamma,164.4330398062793
2024-11-08,gamma,247.75821728184968
2024-11-09,gamma,208.55084273158354
2024-11-10,gamma,204.8884808074505
2024-11-11,gamma,389.9657006783638
2024-11-12,gamma,304.075121481431
2024-11-13,gamma,289.219610793024
2024-11-14,gamma,253.9437758808305
2024-11-15,gamma,257.2360833575361
2024-11-16,gamma,285.2262509595202
2024-11-17,gamma,324.10745175902684
2024-11-18,gamma,325.5365240454573
2024-11-19,gamma,192.92347692636238
2024-11-20,gamma,275.02818801915674
2024-11-21,gamma,252.98952375852548
2024-11-22,gamma,367.631741567346
2024-11-23,gamma,307.8547303045941
2024-11-24,gamma,283.1260166039955
2024-11-25,gamma,178.84866054472934
2024-11-26,gamma,301.40947233085285
2024-11-27,gamma,179.30097642005836
2024-11-28,gamma,234.301643891438
2024-11-29,gamma,185.71049120358296
2024-11-30,gamma,323.01841175609223
2024-12-01,gamma,201.56302845903815
2024-12-02,gamma,247.9648432970065
2024-12-03,gamma,373.91869440469463
2024-12-04,gamma,201.07909584974257
2024-12-05,gamma,276.9512659896948
2024-12-06,gamma,254.8179152915055
2024-12-07,gamma,154.53101026143244
2024-12-08,gamma,348.1895283932032
2024-12-09,gamma,167.26147657864993
2024-12-10,gamma,268.5637552442384
2024-12-11,gamma,290.16957373473747
2024-12-12,gamma,307.1066141536468
2024-12-13,gamma,322.1579073269689
2024-12-14,gamma,213.31809588067875
2024-12-15,gamma,152.49469416461235
2024-12-16,gamma,330.860915588728
2024-12-17,gamma,283.91414983689464
2024-12-18,gamma,359.0294258018122
2024-12-19,gamma,355.34709072517353
2024-12-20,gamma,360.8315419469708
2024-12-21,gamma,271.27366499488505
2024-12-22,gamma,233.4070989592164
2024-12-23,gamma,347.8895506478425
2024-12-24,gamma,262.82352825731374
2024-12-25,gamma,195.86054910085863
2024-12-26,gamma,363.7435048903686
2024-12-27,gamma,370.6399691930868
2024-12-28,gamma,266.5774390350425
2024-12-29,gamma,168.92493182744687
2024-12-30,gamma,246.9565224792328
2024-12-31,gamma,350.88441486565085
